315360000 600000
-2886.1 2051.2 -963.7 386.9
2077.0 -1609.0 499.6 547.6
-1702.9 -2222.5 -1725.2 806.8
1576.5 -2489.2 -819.5 235.6
-1576.7 -1781.1 1856.9 630.0
-2567.9 -1109.2 -2776.5 337.9
-418.6 -2847.9 2848.5 181.8
548.3 1613.6 1940.7 570.2
2825.5 -1377.0 -1191.1 720.8
1095.6 -1237.5 451.5 605.6
-600.7 -1314.2 -54.9 570.6
-2673.1 330.1 -582.9 376.8
828.7 -88.3 -2986.1 528.9
-2439.5 1491.9 -1051.6 860.4
-1092.7 2742.8 -834.2 906.6
639.5 -2281.2 1249.3 286.9
-593.7 1765.3 2648.8 678.2
2608.2 -2773.2 -1500.6 315.7
2777.2 2880.1 496.6 660.9
-89.3 46.6 1571.1 910.0
2774.0 -1996.3 2793.6 548.6
-2564.4 -2701.6 1447.5 484.2
-1835.0 -1390.5 -2970.8 943.7
-2990.2 -2680.8 -1342.5 107.9
2244.7 1755.0 -2289.9 703.6
2162.1 -1851.8 -2204.6 673.3
-2877.1 -570.7 -713.0 367.2
-2955.7 -2412.3 1326.0 350.8
-1044.4 1788.2 447.1 253.6
1816.5 -898.2 2486.2 646.2
189.4 2445.2 1009.4 935.4
2753.7 -1828.1 -384.3 823.4
-2350.4 320.5 2929.4 383.7
1926.0 -2032.1 -1600.3 331.8
1132.0 -1724.0 -1639.9 334.1
1875.6 945.2 -487.4 527.8
1683.7 2771.7 -1823.5 501.5
-357.8 1492.8 -2171.1 842.0
1527.5 2898.3 -1456.0 546.8
2461.3 667.7 -1279.4 588.7
-2160.4 503.9 -527.9 272.3
1934.0 1749.0 -1770.0 678.9
-1132.1 -734.7 -962.8 601.9
-1370.4 1717.0 20.5 324.8
1955.2 -1225.4 2524.5 299.9
-1582.1 310.8 2547.9 784.0
-1733.8 2512.6 -425.3 106.6
1792.8 792.5 -542.0 226.7
-1168.9 -2323.4 2975.6 134.2
-741.2 -1975.5 2776.3 705.1
-2881.4 -1977.9 1918.4 345.0
568.3 1777.6 951.8 680.4
150.9 -1386.2 -2910.6 254.1
-2888.2 -2553.3 -688.7 346.0
-685.8 2004.0 -627.3 123.7
-925.8 -2248.2 -2485.5 909.9
-2298.8 1972.0 2979.8 165.1
133.6 519.8 -588.0 180.3
2313.1 -9.3 -429.7 558.2
2835.2 -2385.9 2436.3 245.0
1389.1 -2370.9 2811.7 286.8
180.3 -88.0 1371.7 634.2
2998.6 2219.5 86.9 102.1
-924.5 -2436.2 34.7 717.1
-808.4 1148.7 2120.2 499.8
-2934.0 -2215.3 -531.8 201.2
-2954.3 1228.8 428.8 936.2
-1749.6 -228.3 -1483.6 617.3
1571.2 72.0 -2705.6 345.8
1756.0 2289.3 -666.8 105.5
-948.9 -2775.2 683.5 410.9
-2657.3 2139.2 2190.0 831.5
-1824.1 -691.1 333.1 434.9
503.0 -2207.3 -1521.8 856.9
2547.5 992.6 785.8 919.7
-779.2 -1355.8 13.6 632.4
-1515.9 -496.3 -2193.2 650.4
-2196.7 -448.2 -1708.4 646.1
2302.4 1831.6 -1855.7 917.6
-106.6 1273.1 356.7 852.2
-955.2 -2239.5 1547.7 849.1
-1061.0 1592.4 973.8 516.2
1279.6 149.4 1264.7 220.7
-659.2 1455.5 271.0 715.0
-1013.2 -899.7 361.3 176.5
46.5 2978.9 -1046.7 154.3
-2800.9 133.5 2798.1 722.3
1692.7 1680.1 -2319.5 570.8
1247.8 -2829.7 1019.0 925.8
1667.7 -1544.6 2291.0 509.6
-1473.5 1288.2 1426.4 807.9
-1159.3 -383.7 2628.5 441.2
1908.1 -53.1 -203.1 468.3
-2177.0 -1883.2 -1328.3 930.8
1185.4 -1544.5 -129.2 323.6
2639.1 -2583.7 2313.6 143.6
-624.3 2522.3 1469.7 975.8
-742.6 -1316.5 -961.7 890.9
-2664.2 2953.5 -2620.6 812.1
-2231.7 2430.7 825.5 688.6
-2388.1 988.4 2622.2 214.9
1538.2 651.9 1624.8 498.0
2196.1 441.5 2386.7 102.8
2979.6 -1568.2 1240.5 670.6
-2409.1 -1139.6 -2375.8 685.7
-1964.6 -365.8 -1031.5 252.9
-92.9 -183.7 390.1 930.6
2623.6 227.6 -1647.6 241.9
57.6 2256.1 289.9 625.6
-1702.2 -248.3 -1958.5 713.5
-2691.2 912.6 1188.6 913.7
899.7 2981.6 1839.6 704.3
-582.0 -2511.1 -2096.9 603.2
-1675.0 -538.4 1139.0 122.8
-2712.0 475.8 1165.0 783.9
-201.3 1670.8 -467.7 454.0
422.6 -1110.4 -1205.0 504.0
1377.0 -1051.7 -2125.7 305.5
2822.7 -1898.1 -169.1 820.4
16.3 -2156.3 -1189.1 923.4
-758.0 -1945.3 783.5 741.4
1530.3 -1573.8 -2672.5 992.7
-436.2 -1493.6 -2912.4 247.9
713.6 1255.4 2469.5 764.6
2006.8 211.2 -1149.5 258.0
-2393.6 1809.7 -321.2 339.2
29.7 -393.2 -649.6 336.5
1891.0 -853.7 -1567.4 129.9
-719.2 -1728.7 2470.6 446.8
-2187.8 2335.6 1255.1 114.4
1361.1 -2732.1 -2215.4 413.3
-2408.1 -1063.0 1440.3 554.8
1563.0 -2119.2 2056.0 579.6
1220.9 611.5 -2943.3 462.6
2267.5 2544.5 2351.0 229.9
2076.6 -559.5 1041.9 867.6
-1033.1 2823.1 2282.9 879.1
-2392.9 -498.3 353.2 146.3
1158.0 2739.7 1516.3 961.0
-2490.7 -276.5 -1819.5 430.2
62.1 -2527.0 2738.2 999.3
-375.7 1322.2 -2871.2 589.5
-1305.3 -1814.1 -2484.1 824.7
1188.2 1421.3 378.1 806.8
419.6 593.6 -2831.3 699.7
18.0 -2224.3 525.4 189.1
-2692.8 -2454.2 2233.6 215.2
2477.0 1032.1 2399.5 493.6
-1332.0 -419.2 599.7 804.8
1148.2 -1464.0 2446.2 340.8
-2703.4 -626.8 1432.6 397.0
-1054.6 -1143.1 1132.4 928.1
-2876.5 -974.6 1531.5 533.4
-2342.7 121.4 1736.8 288.1
-1711.5 -1620.8 1873.7 891.6
2555.7 2974.4 929.7 662.9
1122.8 -2634.3 322.9 471.0
-804.3 -877.4 73.3 955.4
2959.7 -1303.9 174.8 931.7
-2614.1 -389.5 -2993.7 963.5
75.1 -893.3 -1095.1 384.9
1830.4 1957.8 -727.4 559.2
1381.3 11.4 2294.7 152.3
584.7 -935.3 2780.2 658.8
-2324.2 2355.0 -1465.5 333.5
279.6 -56.2 2436.8 381.5
2329.1 2816.5 -766.1 182.0
-1468.8 1273.4 -602.4 228.1
-626.6 2290.0 2386.5 235.3
-1472.4 521.8 2625.8 381.8
-469.6 -505.6 2487.2 874.1
1022.3 797.9 -1905.2 684.8
2538.4 -459.8 -2124.9 784.8
-1926.9 -1200.3 2155.3 213.4
2388.9 1604.3 -387.9 789.6
1114.0 1986.5 2845.0 575.0
1327.0 1914.2 2045.6 867.0
-652.4 -1356.3 -634.6 688.3
1945.3 1841.2 -1480.7 485.4
738.7 -336.8 -313.1 806.7
1989.4 -459.4 -562.4 306.7
-2491.0 1424.5 2370.2 775.8
-2844.7 2827.8 -1475.4 488.5
-2935.7 1272.1 -1498.6 788.6
1835.9 -78.5 1196.7 242.1
-2417.8 2188.1 -114.7 401.7
-990.7 -1731.3 -2369.2 750.5
-533.9 1274.2 -107.6 444.8
2950.1 -937.0 2121.8 170.6
2890.3 -2072.9 -243.9 142.0
-1687.2 1202.3 2796.8 307.9
-779.8 2543.9 -1490.7 795.2
-1848.6 1670.7 2791.8 810.0
-1926.5 2400.4 76.7 683.7
708.2 -866.3 2381.6 773.3
2659.8 -2779.1 1654.0 733.6
-2044.7 2140.3 1959.0 409.5
2079.7 -959.6 -453.2 828.9
1444.1 1430.6 983.5 317.0
-693.6 -254.9 1868.4 591.0
-1436.7 -2109.5 1858.7 462.8
1705.0 1661.7 -2925.2 575.5
-1055.7 -1105.7 -2394.8 970.4
-727.0 -2344.5 2179.6 538.5
2710.4 2908.9 -2691.9 194.8
-361.6 -1073.6 -2944.8 489.8
-28.7 2915.4 -1910.0 933.7
-2648.3 -1879.9 -2571.2 949.5
-1145.2 -1200.8 1251.9 168.0
-2231.9 2829.3 -1879.5 813.9
-2881.7 2357.5 1817.2 689.7
-2191.1 976.8 74.0 919.6
-1198.7 922.8 1480.2 893.2
-1603.7 -873.8 298.1 251.0
879.6 1176.5 -2947.5 760.5
-729.4 127.1 -1203.2 273.1
1472.0 -1487.6 -2254.2 571.6
-1955.0 -889.3 735.4 511.1
1851.2 -1919.5 625.4 969.1
-2898.7 1123.5 1099.1 623.9
568.5 -1871.2 -2626.8 965.8
-1199.4 2215.3 2551.6 712.2
-2038.3 -869.9 856.0 463.5
-2890.7 1358.7 1756.1 212.9
1946.1 2064.9 325.3 520.5
1307.7 2176.4 -722.3 956.3
1618.9 2733.3 2093.9 901.9
2861.5 2253.9 2812.1 349.6
-1147.5 -578.6 -2532.2 372.3
-1352.1 -1621.7 1017.9 275.6
2304.6 -168.3 -407.3 453.8
-517.2 -297.4 726.2 969.4
-134.4 -125.4 517.7 619.2
1374.1 -1938.4 -2135.6 112.0
-2094.4 -718.0 1387.3 928.3
-495.0 -797.0 -726.6 329.3
-1592.8 -442.5 -1049.0 506.7
-1972.0 -1586.5 -2891.8 407.2
2602.8 772.8 594.6 452.9
452.9 -2529.1 -992.6 369.6
-1146.8 2228.9 -1526.3 128.2
-2259.7 -1315.9 2145.6 585.6
1187.9 -15.7 1388.1 924.2
2757.7 -2320.7 -718.1 356.3
-2689.2 983.5 -224.8 920.8
1265.1 432.4 -2235.1 641.3
2208.4 -2141.8 662.7 218.4
1451.9 -2525.5 704.6 115.0
2804.5 24.7 210.0 765.5
2648.2 172.9 2669.3 139.5
-1966.5 1521.9 -21.2 306.4
1265.5 1447.8 1441.6 256.6
530.5 -1936.4 1469.3 536.7
-780.1 -1197.0 2993.7 752.1
28.1 -1263.3 -81.0 598.8
1993.8 1709.1 -596.4 310.4
-1678.7 -1553.2 -2323.4 352.8
2741.4 285.7 -2677.1 178.6
841.5 -1691.9 -855.6 918.4
456.7 989.2 781.1 452.1
-335.9 1638.9 260.7 908.2
597.7 2727.5 -2540.7 767.5
-1152.4 1750.3 2678.9 962.4
2222.1 -886.4 -2944.4 838.7
-993.2 880.9 817.9 387.2
-1129.4 -2629.8 2608.5 217.0
1553.8 -2414.7 67.0 799.5
-1445.1 1120.8 1624.0 944.4
-2216.9 2503.6 289.8 105.4
468.0 -587.0 -1593.7 930.1
-2200.3 -1920.1 -795.0 916.4
186.7 -2595.1 -590.0 379.3
251.8 -2580.2 1617.4 534.0
-1402.7 2425.2 -1753.5 625.3
517.2 -442.2 -1448.1 322.1
-1591.4 -506.9 2467.7 489.3
-1313.7 247.5 1002.5 647.6
396.0 1881.7 1604.9 528.3
-297.9 -46.6 -2138.8 528.4
2067.3 -611.9 116.7 845.6
-2778.5 -934.7 -1614.5 432.3
-1826.5 2396.7 -764.9 794.9
-2872.0 -1376.0 2611.1 321.1
375.8 1240.0 588.6 819.5
-2677.0 -230.3 -2042.2 810.4
-982.8 653.2 -293.3 520.1
-249.1 2476.7 -1084.7 905.5
2251.2 915.0 -904.8 450.6
1137.5 930.6 1630.8 957.1
-1609.4 2717.9 1120.6 289.0
-67.9 2970.3 -1669.7 245.0
941.3 909.7 2848.4 725.6
-1760.3 1228.5 -1783.4 286.9
2872.0 -1688.3 -378.4 973.8
2528.1 -1856.5 -224.3 672.3
-2303.5 -1292.4 -2592.5 303.1
2632.9 872.4 2798.2 333.1
-519.9 683.8 1981.0 155.2
-1578.2 2231.2 -1395.6 149.2
-2841.7 -1321.7 2470.1 108.3
660.5 -1601.7 1001.4 245.7
2501.9 -1433.5 -2008.3 626.8
875.7 439.7 1707.6 177.8
760.6 2623.3 -1942.3 158.2
-1678.5 2633.1 -627.5 585.3
313.9 -2067.6 -507.2 843.1
-180.6 -2051.6 -1713.9 419.0
510.9 -1561.0 261.9 568.6
162.5 1794.7 -850.4 578.4
1471.5 52.6 -2598.5 868.6
710.7 2855.3 -2758.8 831.2
448.3 -2433.2 -1471.2 159.5
-1047.4 -1030.4 1341.6 305.9
478.3 2974.0 2071.8 500.5
-2715.0 -32.5 1650.9 228.4
-2103.3 -225.9 1858.5 494.4
281.0 -256.5 2683.4 950.6
2191.3 2906.0 -1555.1 369.2
-1990.8 -965.6 -2507.6 188.8
-382.1 1082.4 -1678.7 135.9
-1766.5 -773.7 2861.5 609.5
1204.3 1725.5 2468.7 972.0
-1484.6 -2685.8 789.7 735.6
-2494.1 -2334.6 2953.8 931.0
-2442.4 1481.8 525.3 465.0
2926.7 -1062.3 -637.7 180.1
2895.3 -67.7 -1000.9 302.7
2303.8 -2500.4 1065.6 866.0
1564.6 -599.8 1056.9 642.9
-2288.9 -1962.1 -773.4 144.5
2448.5 -1057.4 -278.9 764.2
-371.9 -677.2 1157.7 619.9
1959.8 1626.0 -915.1 451.6
-2459.9 -376.5 -2131.3 875.5
-1222.9 1146.1 -816.9 983.8
-953.8 2950.2 1728.2 989.8
-1452.6 -2362.9 2678.6 823.1
1592.8 -76.1 -2511.4 543.4
95.1 1869.0 2398.5 358.1
-1313.5 -2578.4 1812.7 529.7
-184.2 775.3 1444.2 510.3
1188.9 2309.4 -1298.5 933.8
-727.6 2008.5 1149.9 118.5
1090.8 -888.0 -2419.1 117.6
-509.2 -2017.6 2888.3 274.4
-2960.9 240.0 2397.5 541.4
2675.5 1540.0 2074.0 154.8
1984.1 -1328.0 895.2 300.6
2217.8 1890.2 1102.5 124.4
2172.8 1483.4 -229.6 517.2
127.5 -251.4 1987.1 770.1
931.6 1.4 720.5 788.7
-2271.8 -2023.6 2295.2 548.0
1266.9 2809.0 -2622.7 915.2
1700.1 -2444.8 943.8 741.1
-64.5 2496.2 2792.5 217.3
2348.7 -2339.9 -2493.7 161.4
-2068.3 1597.6 -2025.6 438.7
1552.7 -62.0 907.1 400.4
-1843.4 2694.6 -1554.8 603.1
1149.0 -479.4 1522.6 198.6
2794.5 -1759.7 -1303.5 962.7
-2573.1 929.7 -542.2 191.7
2435.3 1902.6 -135.1 438.6
-2477.1 2044.8 -2895.4 105.2
43.8 -1345.9 1149.4 282.5
-876.1 -2754.1 423.9 851.4
-1611.7 -309.3 2582.9 716.8
1626.6 2835.2 -1157.4 747.3
369.3 1300.5 -2809.7 560.8
-1256.8 -50.6 286.5 615.1
-2456.7 268.3 125.1 383.4
145.6 -1270.7 1720.9 478.5
-941.2 -2004.9 996.0 956.7
1558.4 940.1 2917.8 943.0
-2525.4 39.2 1149.7 571.9
227.3 2727.1 300.3 768.7
1102.5 781.7 774.9 478.4
1561.8 2301.5 2822.1 949.5
-447.9 2087.9 -2248.9 737.5
-1514.1 -883.5 -1083.7 581.6
-1849.8 1543.1 -823.7 996.9
-1086.6 -454.2 1302.6 296.4
-608.7 2345.6 1788.4 399.6
-995.2 -1645.9 -1524.1 630.1
-1468.2 453.1 -1473.4 798.8
526.5 -2172.0 2838.2 889.2
898.3 -2397.1 2824.3 402.1
-155.4 -353.8 -2309.3 771.3
-1193.6 1080.0 2841.5 198.4
737.4 -538.4 1901.3 953.9
2346.0 -1053.6 652.9 300.9
2246.0 2857.0 -1306.8 327.7
1987.6 1012.8 1388.1 750.0
1717.8 -1486.5 -2808.7 806.6
183.8 1008.4 1485.3 154.8
-2938.7 -1775.4 2649.6 970.5
-631.8 -369.4 147.3 571.6
2277.6 2069.3 988.2 896.8
-2892.3 -2952.7 414.8 540.1
-2327.7 562.5 2216.3 929.1
-1852.4 2629.5 -1220.0 388.9
847.6 -1278.1 -2935.8 252.8
-134.9 1982.8 -439.1 892.0
-1651.0 -2179.5 -1596.4 503.0
160.3 1767.1 -315.6 866.4
1088.6 -2031.8 200.6 236.3
1465.3 -2794.6 542.2 153.1
1909.6 -1470.0 1210.3 409.1
2522.4 1553.0 -2887.6 412.3
2147.6 2496.9 -2380.7 153.2
151.0 -1201.8 846.5 319.5
-1945.3 -2876.2 2216.5 952.4
273.4 1114.3 -1612.1 168.3
2365.9 2853.5 -413.5 616.6
298.2 -1481.6 2925.6 520.9
-1105.0 -749.4 -1938.5 152.6
401.0 1548.6 1295.5 198.0
-41.7 -684.8 -2818.5 170.8
-1644.8 -835.0 -2057.3 434.3
2983.4 1742.2 949.3 677.6
2950.1 1555.4 645.4 681.6
1985.0 -2580.3 955.0 733.3
1629.1 -1248.4 -301.9 996.9
1843.9 2080.3 -1816.8 165.9
824.0 -2856.3 -1756.3 521.2
-2151.1 1505.8 -909.8 135.3
2468.6 882.8 1225.6 690.5
-1381.9 767.2 -2395.0 733.6
2952.9 -1758.5 445.5 201.9
-247.5 1626.6 2011.0 625.3
813.6 -986.7 -2654.0 927.4
962.9 2962.0 -2592.8 942.9
-2675.4 -1910.5 -2309.9 508.9
-2742.5 376.9 -2748.4 987.4
-1335.5 -2254.3 -1283.3 856.9
-2554.5 453.6 -1607.5 450.4
793.2 1125.7 2504.4 891.5
-915.7 -2192.4 -752.2 642.6
384.3 124.2 746.7 139.9
-2980.2 586.0 -56.3 465.8
-2550.5 -2131.8 1273.5 836.5
1504.9 2499.9 2714.9 396.8
-2697.5 744.3 -1853.6 518.7
91.1 1491.4 534.8 962.9
-1949.0 1663.6 1471.6 230.0
1577.6 -294.3 -1081.8 107.1
574.3 -2638.3 1382.4 667.5
2374.8 -1029.1 784.9 869.4
1927.7 -2827.2 2403.4 644.6
1011.1 378.3 -508.1 305.2
728.8 -1152.5 -1281.3 969.7
2932.0 -326.5 2658.0 667.2
471.2 75.6 -1036.8 275.7
-60.8 2321.0 2983.3 712.0
972.2 -2334.9 2834.0 236.7
1856.7 1227.5 1542.7 183.7
-2116.2 -1967.7 -2062.9 454.0
-2361.4 -1333.4 1874.2 161.1
2888.1 1305.3 2869.4 791.7
1955.9 -2017.1 -595.2 301.8
1336.2 1168.4 -2337.3 919.2
-1915.1 -1693.4 304.2 298.1
-2571.2 261.4 825.2 580.4
-2489.5 2987.1 1746.3 409.2
1745.0 -1368.8 -2649.7 547.9
-1149.3 2853.1 -790.3 349.7
978.9 1306.0 2307.0 235.9
1771.3 1575.6 1146.3 360.7
703.5 -951.9 414.3 162.3
374.3 -600.8 2636.7 606.3
2011.8 2152.1 -1163.0 589.5
-268.1 -2381.9 1795.0 116.2
-1922.3 -501.2 -647.4 875.8
-2938.4 1738.7 2670.5 470.6
2453.4 125.1 -1452.6 305.6
958.1 -2085.2 411.7 494.6
-761.3 -2026.6 2243.1 231.6
713.4 -1088.5 1086.9 625.4
-2023.1 -938.2 -1503.6 992.6
-2156.8 -544.2 532.0 180.2
-2207.9 -688.8 -751.7 633.7
2755.8 103.2 2948.2 977.4
665.1 2597.2 1276.7 908.9
-1078.9 -2811.8 -2648.6 346.1
-1281.0 251.1 -312.2 681.7
-2393.3 38.1 1497.9 218.2
1227.0 -642.9 -2426.5 753.3
2191.1 -2944.4 -1270.8 493.4
-2937.7 2881.6 -283.7 586.0
1055.3 2388.0 2257.1 211.9
-1974.2 1376.4 2049.0 379.7
416.4 -509.4 455.7 567.5
1545.1 -2727.4 1684.6 572.9
-2042.8 2114.3 738.2 604.5
-4.5 1817.4 -944.0 371.3
-2584.0 112.9 -2664.3 534.6
-2257.4 -1708.0 1614.4 827.6
955.8 2706.2 -731.3 558.6
-90.0 -2168.7 -2390.2 842.2
-17.1 863.1 700.2 178.8
-844.9 -562.8 -1514.8 303.7
-2105.9 -2850.5 2893.1 795.7
1203.4 285.0 2464.9 151.8
-2922.0 -1260.7 -226.6 714.7
-1981.3 2652.2 -2419.4 888.7
-2003.2 1560.9 1855.1 431.2
2555.7 -2852.7 86.7 127.2
1249.9 -2053.7 1841.0 406.3
-2038.7 486.3 -2843.2 587.4
-1073.0 517.7 932.1 490.4
1144.6 1644.3 -902.9 774.2
-288.1 -1555.2 2380.3 353.9
-2851.0 150.7 2107.6 962.0
-963.4 323.7 -2121.2 922.4
1700.5 -972.7 -1489.4 954.9
-516.6 2313.1 1713.8 668.6
1461.0 -1871.5 -274.9 281.4
-435.8 541.7 1685.9 872.9
1107.6 -2188.2 1788.5 751.7
2432.4 1374.4 -1331.2 131.6
1662.4 -1452.7 2183.3 466.6
-230.0 591.8 2996.5 652.3
-365.7 -2713.8 1822.1 501.6
-2972.2 -2357.8 -2106.7 670.8
2145.3 -1852.4 336.4 327.8
-415.7 284.0 -1264.4 233.4
1271.4 234.8 2266.5 102.9
-839.7 -43.9 1576.3 108.3
1688.6 -2107.1 1520.3 402.7
630.3 -1056.5 2695.8 473.5
251.8 -2765.2 421.5 871.9
702.4 -2580.7 -2383.2 657.7
-2174.7 -2791.5 576.3 747.8
1090.8 381.0 2610.8 755.9
-100.2 195.2 2781.3 794.4
1406.8 520.5 932.1 364.1
-746.3 -1520.8 2116.6 993.9
-25.7 1517.2 171.1 972.1
1345.9 1644.1 -2150.7 924.9
2925.8 272.7 1560.6 491.9
1992.4 2032.5 1200.7 387.3
2978.2 -1736.1 -1314.1 658.4
2833.6 -439.5 -302.0 731.8
657.4 -2275.5 2067.7 221.8
-1501.2 1150.2 -886.2 984.7
2752.9 2339.2 2771.4 994.6
2728.6 -2075.8 -1964.8 786.2
970.7 -336.1 -664.5 417.7
-546.6 2944.4 1846.9 743.5
-2435.7 355.1 -1153.0 803.7
-2372.7 136.8 -2525.1 844.3
2767.4 1673.9 2025.0 583.9
2561.3 2317.0 918.0 265.6
2099.8 -2348.9 2691.5 342.2
-2911.9 815.5 -1698.2 589.2
-89.9 -996.9 576.2 684.7
379.7 -1696.7 -2525.6 626.5
1267.5 -2984.7 1987.9 717.3
-1130.1 -2960.4 1429.7 826.9
857.2 103.5 -834.6 641.7
-468.0 -896.8 -2023.3 987.2
793.0 -1446.8 2153.2 279.1
-1549.5 1964.6 -2811.9 873.6
1580.5 -1359.5 -60.3 474.4
-119.5 1610.4 -1698.2 451.8
-945.1 -2450.2 -1421.4 496.1
-2205.1 1230.6 -2676.6 692.4
793.7 2135.1 -2906.4 555.8
-252.7 -509.6 1528.7 114.5
-2794.6 2910.7 738.4 688.3
72.5 401.5 200.1 513.7
-2984.2 -627.5 1943.6 341.8
-2900.3 1102.7 -1454.3 966.0
561.4 -1805.0 1785.9 106.1
1266.1 -1907.3 1188.4 241.3
-1601.4 1870.4 -2937.3 579.6
1615.8 1168.1 2703.9 865.0
-1545.1 -2509.2 -602.9 252.3
1008.2 977.9 -2760.8 176.3
-2133.1 64.8 -489.1 290.8
163.9 -1989.8 -823.7 286.9
-1739.6 -2688.3 1010.1 456.3
44.7 -613.6 231.9 577.5
20.9 -2565.9 2459.4 150.6
171.5 508.6 1936.2 813.6
1887.0 -2502.0 -2036.6 546.9
1669.4 1150.9 -1178.9 430.2
623.9 -2347.0 -2053.0 659.1
2589.9 -2526.6 -845.6 495.2
928.3 2676.0 -2644.1 731.0
-2463.3 -88.0 1546.9 150.6
-2561.3 -2829.3 2980.3 272.8
1760.4 750.8 1198.4 907.6
-455.3 -1522.4 -1115.4 604.0
-1585.0 -694.0 -954.3 314.0
1520.4 -1209.5 1975.9 599.4
384.7 -2139.5 -1811.5 965.3
966.2 -2213.9 -1359.2 315.4
-2138.6 -2596.3 -680.0 111.8
728.7 1815.1 598.1 494.1
262.1 -262.8 -1333.7 128.3
2602.4 607.1 -2983.2 591.5
-2998.7 -999.4 1808.7 643.7
-2498.7 -1705.3 -2955.0 439.5
900.9 370.6 -1795.6 860.4
-249.3 2252.7 199.6 765.4
-896.0 -240.3 -1759.0 602.7
-29.4 1969.7 2778.1 333.7
-1545.0 676.8 35.9 228.5
-1170.5 1240.3 -2681.9 146.7
-2513.1 -2264.7 2669.9 363.8
2410.1 -1202.4 -1167.8 456.3
405.8 1094.3 -65.2 614.2
-2216.9 1516.9 385.5 986.1
-9.7 274.1 2409.4 346.8
-85.8 1334.9 1214.1 998.5
-434.1 -222.4 661.8 636.4
-615.7 -2737.6 -2819.3 535.0
-312.6 -2697.1 332.2 976.0
1521.7 972.0 203.2 956.8
-315.7 2181.5 1723.7 497.1
-2989.8 -51.3 -1857.5 399.4
-1498.0 -439.4 17.9 547.1
-71.6 1753.8 1550.9 618.1
744.5 -656.0 -2676.1 967.1
-1328.5 -144.7 -1296.7 970.7
-1025.4 -2001.8 -318.0 985.0
-2321.8 340.9 1157.2 494.8
1614.2 -2695.9 -2338.7 847.2
-176.0 1087.9 2692.0 561.6
626.2 2652.7 -2289.7 623.1
309.9 973.9 -650.0 512.4
1139.0 -2308.6 -920.6 525.8
116.0 -2072.6 -1261.8 201.8
